title,sponsor,status,date,url,pdf_url,source,category,summary,text_content,analysis_status,created_at
"The Law Of Succession ( Amendment) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-05/The%20Law%20of%20Succession%20%28Amendment%29%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-05/The%20Law%20of%20Succession%20%28Amendment%29%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Law Of Succession ( Amendment) Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-05/The%20Law%20of%20Succession%20%28Amendment%29%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.056055
"The National Anthem Copyright Laws ( Amendment) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-05/The%20National%20Anthem%20Copyright%20Laws%20%28Amendment%29%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-05/The%20National%20Anthem%20Copyright%20Laws%20%28Amendment%29%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The National Anthem Copyright Laws ( Amendment) Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-05/The%20National%20Anthem%20Copyright%20Laws%20%28Amendment%29%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.057179
"The County Governments ( Revenue Raising Process) Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-05/The%20County%20Governments%20%28Revenue%20Raising%20Process%29%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-05/The%20County%20Governments%20%28Revenue%20Raising%20Process%29%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Governments ( Revenue Raising Process) Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-05/The%20County%20Governments%20%28Revenue%20Raising%20Process%29%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.057823
"The Maternal, Newborn And Child Health Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-05/The%20Maternal%2C%20Newborn%20and%20Child%20Health%20Bill%2C%202023%281%29.pdf,https://www.parliament.go.ke/sites/default/files/2023-05/The%20Maternal%2C%20Newborn%20and%20Child%20Health%20Bill%2C%202023%281%29.pdf,Senate Bills,Legislative,"Bill before Parliament: The Maternal, Newborn And Child Health Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-05/The%20Maternal%2C%20Newborn%20and%20Child%20Health%20Bill%2C%202023%281%29.pdf,pending,2026-02-11T03:03:55.058949
"The County Hall Of Fame Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-05/The%20County%20Hall%20of%20Fame%20Bill%2C%202023%281%29.pdf,https://www.parliament.go.ke/sites/default/files/2023-05/The%20County%20Hall%20of%20Fame%20Bill%2C%202023%281%29.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Hall Of Fame Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-05/The%20County%20Hall%20of%20Fame%20Bill%2C%202023%281%29.pdf,pending,2026-02-11T03:03:55.059520
"The Rice Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-05/The%20Rice%20Bill%2C%202023%281%29.pdf,https://www.parliament.go.ke/sites/default/files/2023-05/The%20Rice%20Bill%2C%202023%281%29.pdf,Senate Bills,Legislative,"Bill before Parliament: The Rice Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-05/The%20Rice%20Bill%2C%202023%281%29.pdf,pending,2026-02-11T03:03:55.060747
"The County Allocation Of Revenue Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-04/The%20County%20Allocation%20of%20Revenue%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-04/The%20County%20Allocation%20of%20Revenue%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Allocation Of Revenue Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-04/The%20County%20Allocation%20of%20Revenue%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.061258
"The Constitution Of Kenya ( Amendment ) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-04/The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-04/The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Constitution Of Kenya ( Amendment ) Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-04/The%20Constitution%20of%20Kenya%20%28Amendment%29%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.062360
"The Agriculture And Food Authority ( Amendment ) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-04/The%20Agriculture%20and%20Food%20Authority%20%28Amendment%29%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-04/The%20Agriculture%20and%20Food%20Authority%20%28Amendment%29%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Agriculture And Food Authority ( Amendment ) Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-04/The%20Agriculture%20and%20Food%20Authority%20%28Amendment%29%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.063010
"The Equalisation Fund ( Administration ) Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-04/The%20Equalisation%20Fund%20%28Administration%29%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-04/The%20Equalisation%20Fund%20%28Administration%29%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Equalisation Fund ( Administration ) Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-04/The%20Equalisation%20Fund%20%28Administration%29%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.064160
"The Prevention Of Livestock And Produce Theft Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-04/The%20Prevention%20of%20Livestock%20and%20Produce%20Theft%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-04/The%20Prevention%20of%20Livestock%20and%20Produce%20Theft%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Prevention Of Livestock And Produce Theft Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-04/The%20Prevention%20of%20Livestock%20and%20Produce%20Theft%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.064681
"The Kenya Citizenship And Immigration ( Amendment) Bill, 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-03/The%20Kenya%20Citizenship%20and%20Immigration%20%28Amendment%29%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-03/The%20Kenya%20Citizenship%20and%20Immigration%20%28Amendment%29%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Kenya Citizenship And Immigration ( Amendment) Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-03/The%20Kenya%20Citizenship%20and%20Immigration%20%28Amendment%29%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.065827
"The County Boundaries Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-03/The%20County%20Boundaries%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-03/The%20County%20Boundaries%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Boundaries Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-03/The%20County%20Boundaries%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.067006
"The Coffee Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-03/The%20Coffee%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-03/The%20Coffee%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Coffee Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-03/The%20Coffee%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.067704
"The Kenyan Sign Language Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-03/The%20Kenyan%20Sign%20Language%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-03/The%20Kenyan%20Sign%20Language%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Kenyan Sign Language Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-03/The%20Kenyan%20Sign%20Language%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.068215
"The Heritage And Museums Bill, 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-03/The%20Heritage%20and%20Museums%20Bill%2C%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-03/The%20Heritage%20and%20Museums%20Bill%2C%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Heritage And Museums Bill, 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-03/The%20Heritage%20and%20Museums%20Bill%2C%202023.pdf,pending,2026-02-11T03:03:55.068844
